Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1643,19.0,0.5054,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",가상통화 발행 소버린 화폐 독립 마셜 자국 대통령 제재 동아일보
1644,8.0,0.3914,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",암호화폐 라이트 코인 비트코인 광고 페이 금지 중단 트위터 이날
1645,0.0,0.3419,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",은행 블록체인 글로벌 디지털 렛 오라클 네트워크 하이퍼 플랫폼 데일리
1646,22.0,0.4206,"모바일, 아시아, 뱅킹, 창, 동전, 눈, 고령, 기부, 소외, 금지",카드 모바일 비중 신용카드 구매 인터넷 월평균 쇼핑 신용 지갑
1647,22.0,0.7992,"모바일, 아시아, 뱅킹, 창, 동전, 눈, 고령, 기부, 소외, 금지",카드 고령 이체 계좌 행태 신용카드 인출 의향 모바일 한은
1648,22.0,0.6876,"모바일, 아시아, 뱅킹, 창, 동전, 눈, 고령, 기부, 소외, 금지",인출 설문 금액 한은 김정남 웹툰 평균 행태 창구 소득
1649,22.0,0.5484,"모바일, 아시아, 뱅킹, 창, 동전, 눈, 고령, 기부, 소외, 금지",카드 모바일 직불 신용 체크 행태 순 남성 한국은행 가상통화
1650,22.0,0.5704,"모바일, 아시아, 뱅킹, 창, 동전, 눈, 고령, 기부, 소외, 금지",가상통화 소득 가상화폐 비중 고소득 의향 한국은행 전국 향 남녀
1651,20.0,0.7365,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",카드 베트남 아시아 지급결제 파스 각서 체결 양해 진출 노하우
1652,22.0,0.7919,"모바일, 아시아, 뱅킹, 창, 동전, 눈, 고령, 기부, 소외, 금지",노인 고령 신용카드 카드 인출 이체 소외 모바일 계좌 디지털
1653,22.0,0.4578,"모바일, 아시아, 뱅킹, 창, 동전, 눈, 고령, 기부, 소외, 금지",모바일 카드 지갑 가상화폐 한경 성인 평균 신용카드 신용 기사
1654,0.0,0.6059,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 플랫폼 디지털 무역 하이퍼레저 컨소시엄 프로젝트 삼성 글로벌 중국
1655,22.0,0.5949,"모바일, 아시아, 뱅킹, 창, 동전, 눈, 고령, 기부, 소외, 금지",카드 응답 신용카드 체크카드 비중 만족 가상화폐 답 모바일 지갑
1656,24.0,0.3125,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",토큰 블록체인 스위스 금지 허용 법인 자산 가이드라인 법 암호화폐
1657,10.0,0.3157,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",앵커 요금제 먼지 상승 신문 작품 암모니아 고전 대우건설 산업은행
1658,10.0,0.4188,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",중앙은행 역사 한국은행 은행 화폐 책 이야기 별곡 흥미 해방
1659,5.0,0.5866,"교수, 주제, 위원, 개최, 포럼, 세미나, 센터, 강조, 김, 연구원",국회 은행 법조 입 혁신 주제 사처 법 지급결제 교수
1660,3.0,0.5071,"스마트, 게임, 자동차, 현대, 콘텐츠, 제품, 삼성, 삼성전자, 판매, 로봇",주유소 에너지 택배 상상 물류 프로젝트 아이디어 카풀 상작 플랫폼
1661,31.0,0.406,"온라인, 아마존, 쇼핑몰, 롯데, 유통, 쇼핑, 판매, 오픈마켓, 오프라인, 커머스",암호화폐 썸 빗 마켓 회원 가상화폐 파크 인터 비즈 쇼핑몰
1662,24.0,0.7712,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",서클 암호화폐 폴로 닉스 거래소 인수 계획 지급결제 삭스 골드만
1663,0.0,0.4366,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 은행 무역 송금 금융망 데일리 디지털 지급결제 네트워크 혁신
1664,27.0,0.3466,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",금감원 서민 중소 금리 대출 수수료 차주 금융감독원 부담 최소
1665,21.0,0.3209,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",은행 신문 웰스 파고 오픈 수수료 금융사 뱅킹 네트워크 스타트업
1666,20.0,0.2041,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",회장 김 신용 베트남 지급결제 통신 바텍 오전 인수 최영
1667,2.0,0.26,"가상화폐, 거래소, 가상통화, 비트코인, 계좌, 법, 금지, 투기, 가상자산, 자금세탁",가상화폐 빗 썸 온라인 상반기 비트코인 예정 예약 신청 카드
1668,21.0,0.3843,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",핀테크 은행 인수 비중 지급결제 협업 경영 영업 연구소 분기
1669,24.0,0.3244,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",비트코인 거래소 암호화폐 코인 피자 리플 겁니다 당시 송금 판
1670,30.0,0.9454,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",카드 체크카드 실적 신용카드 하루 평균 신용 액 법인 결제금
1671,24.0,0.4978,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",거래소 수수료 암호화폐 수입 아시아 하루 낸스 비트 거래량 블룸버그
1672,30.0,0.8415,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",카드 일평균 체크카드 신용 실적 아시아 결제금 신용카드 감소 액
1673,30.0,0.8358,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",카드 체크카드 신용 일평균 용액 신용카드 대비 국세 발급 자릿수
1674,30.0,0.897,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",카드 하루 평균 결제금 체크카드 작년 이체 소액결제망 액 계좌
1675,10.0,0.3953,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",블록체인 스마트 저장 조건 컴퓨터 의심 시티 자동차 아시아 장부
1676,30.0,0.9812,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",체크카드 실적 카드 신용카드 하루 신용 평균 스포츠조선 감소 집계
1677,30.0,0.777,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",체크카드 액 평균 공제 카드 실적 소득 한국은행 지급결제 재작년
1678,30.0,0.5627,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",뱅킹 이체 계좌 모바일 평균 한국은행 작년 예술 인터넷전문은행 인터넷
1679,30.0,0.94,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",카드 실적 체크카드 신용 신용카드 하루 평균 인기 법인 부
1680,30.0,0.9243,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",카드 대비 체크카드 수표 소액결제망 이체 법인 신용카드 계좌 감소
1681,24.0,0.4117,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",코인 암호화폐 베이스 리플 상장 비트코인 카카오 상승 블록체인 지급결제
1682,24.0,0.5366,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",거래소 수수료 수입 암호화폐 아시아 하루 비트 거래량 낸스 블룸버그
1683,1.0,0.5007,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",카드 플라스틱 금융사 체크카드 데일리 핀테크 디지털 캐릭터 신용카드 실물
1684,16.0,0.5544,"한국은행, 한은, 언론, 공감, 금지, 중앙은행, 리스크, 통신사, 총재, 금융망",부산 한국은행 문의 최상위 파라다이스호텔 위원회 최신 제보 해운대구 조정호
1685,16.0,0.6579,"한국은행, 한은, 언론, 공감, 금지, 중앙은행, 리스크, 통신사, 총재, 금융망",부산 한국은행 문의 트렌드 파라다이스호텔 위원회 최신 해운대구 제보 조정호
1686,27.0,0.3877,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",행정 혁신 디지털 금융당국 사외 틀 지배 경영진 이사 강조
1687,2.0,0.4108,"가상화폐, 거래소, 가상통화, 비트코인, 계좌, 법, 금지, 투기, 가상자산, 자금세탁",암호화폐 독일 과세 소득세 인정 채굴 부과 지급결제 물건 법
1688,33.0,0.4881,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",수지 적자 흑자 카드 외환 외국인 경상 사상 최대치 보유액
1689,33.0,0.5344,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",수지 한국은행 여행 외환 주간 계획 김정현 행사 통화 적자
1690,1.0,0.7633,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",카드 카드사 페이 단말기 지급결제 통신 삼성 규격 앱 네이버
1691,24.0,0.6442,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",송금 은행 블록체인 리플 엑스 동아일보 암호화폐 하우스 링 계좌
1692,10.0,0.2697,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",가상화폐 은행 화폐 블록체인 중앙은행 기준 우리나라 송금 마련 돈
1693,0.0,0.5329,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 부동산 플랫폼 은행 보안 디지털 유통 가상화폐 데이터 글로벌
1694,0.0,0.4748,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 은행 글로벌 디지털 상용 가상화폐 혁신 컨퍼런스 데일리 구현
1695,0.0,0.7046,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",블록체인 투표 유통 은행 주식 등록 플랫폼 송금 인증 부동산
1696,31.0,0.2846,"온라인, 아마존, 쇼핑몰, 롯데, 유통, 쇼핑, 판매, 오픈마켓, 오프라인, 커머스",페이 구글 신임 글로벌 마케팅 영업 진출 코리아 아마존 김혜미
1697,35.0,0.4183,"네이버, 상장, 카카오페이, 카카오, 인수, 증권, 지분, 주식, 설립, 합병",카카오 코인 콘텐츠 블록체인 자회사 암호화폐 그램 접목 텔레 글로벌
1698,5.0,0.8577,"교수, 주제, 위원, 개최, 포럼, 세미나, 센터, 강조, 김, 연구원",블록체인 주제 교수 세션 좌장 웨스틴 조선호텔 포럼 기조 시
1699,24.0,0.2535,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",코인 블록체인 자원 화폐 전산 자산 크라우드 우버 대체 암호화폐
1700,19.0,0.5253,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",화폐 암호화폐 발행 마셜 공화국 소버린 법정통화 중앙은행 인정 카드
1701,30.0,0.6969,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",모바일 쇼핑 온라인 카드 일평균 증가세 액 신용 용액 체크카드
1702,30.0,0.8219,"대비, 금액, 신용, 체크카드, 평균, 액, 건수, 하루, 감소, 모바일",카드 체크카드 액 건당 결제금 편의점 신용카드 평균 신용 원대
1703,26.0,0.8622,"오전, 시, 장관, 차관, 국회, 산업부, 개최, 농식품부, 환경부, 청사",오전 시 장관 차관 산업부 농식품부 개최 청사 복지부 해수부
1704,24.0,0.6554,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",하우스 암호화폐 링 거래소 리플 코인 베이스 블록체인 시사 인수
1705,10.0,0.3604,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",화폐 암호화폐 중앙은행 의견서 지급결제 지배 인정 부정 위원장 암호
1706,24.0,0.8656,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",리플 코인 은행 옴니 링 하우스 스타트업 인터뷰 계획 보관
1707,5.0,0.4657,"교수, 주제, 위원, 개최, 포럼, 세미나, 센터, 강조, 김, 연구원",농협은행 블록체인 혁명 교육 농협 인력 전문 동국 이론 디지털
1708,5.0,0.4526,"교수, 주제, 위원, 개최, 포럼, 세미나, 센터, 강조, 김, 연구원",농협은행 블록체인 교육 농협 인력 입교 부 동국 행장 재승
1709,8.0,0.5124,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",암호화폐 비트코인 총재 코인 예지 글로벌 매도 블록체인 곡스 거래소
1710,24.0,0.5274,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",리플 가상화폐 링 하우스 청소년기 호텔 브래드 갈 콘래드 자산
1711,24.0,0.5703,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",리플 비트코인 암호화폐 디지털 송금 자산 블록체인 네트워크 은행 간담회
1712,21.0,0.4221,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",은행 디지털 역량 플랫폼 아마존 모바일 장기 글로벌 혁신 인재
1713,24.0,0.6208,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",리플 디지털 코인 링 하우스 가상화폐 비트코인 통화 암호화폐 자산
1714,24.0,0.6717,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",리플 은행 송금 하우스 링 디지털 예치금 비트코인 블록체인 코인
1715,24.0,0.6246,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",은행 송금 리플 하우스 링 래피드 계좌 암호화폐 필리핀 렌트
1716,24.0,0.4975,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",리플 송금 블록체인 가상화폐 하우스 은행 링 국외 외국 이동
1717,24.0,0.7189,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",암호화폐 리플 블록체인 하우스 링 통화 갈 퍼블릭 브래드 네트워크
1718,24.0,0.6649,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",송금 은행 리플 블록체인 링 하우스 암호화폐 엑스 커피 가상화폐
1719,24.0,0.707,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",리플 암호화폐 블록체인 디지털 브래드 성숙 은행 자산 데일리 엑스
1720,21.0,0.4105,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",핀테크 은행 아이 연구소 인수 협업 위원 글로벌 지급결제 단행
1721,24.0,0.6722,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",리플 블록체인 디지털 자산 암호화폐 하우스 링 스포츠서울 래피드 냅스터
1722,20.0,0.2323,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",라쿠텐 핀테크 머니 블록체인 아시아 은행 행사 카사 생태 글로벌
1723,24.0,0.6676,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",하우스 갈 브래드 링 리플 블록체인 디지털 이야기 자산 암호화폐
1724,3.0,0.3645,"스마트, 게임, 자동차, 현대, 콘텐츠, 제품, 삼성, 삼성전자, 판매, 로봇",구매 에어컨 양문 결제금 시 김태현 삼성전자 입주 판매 시백
1725,3.0,0.6939,"스마트, 게임, 자동차, 현대, 콘텐츠, 제품, 삼성, 삼성전자, 판매, 로봇",갤럭시 주행 자율 화웨이 전시 전시장 삼성전자 공개 장비 통신사
1726,0.0,0.3124,"블록체인, 플랫폼, 삼성, 인증, 네트워크, 글로벌, 보안, 물류, 분산, 컨소시엄",은행 아이 플랫폼 센터 블록체인 쿠폰 김 글로벌 파트너 합의
1727,21.0,0.2463,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",아이 글로벌 파트너 센터 플랫폼 김 소비 니즈 충족 증대
