Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
392,28.0,0.3162,"글로벌, 리플, 비자, 페이팔, 송금, 페이스북, 스타트업, 유럽, 플랫폼, 인수",애플 출시 지급결제 소식통 비자 공개 아이폰 선불카드 듯 이정훈
393,28.0,0.4387,"글로벌, 리플, 비자, 페이팔, 송금, 페이스북, 스타트업, 유럽, 플랫폼, 인수",애플 소식통 지급결제 이정훈 아이폰 공개 선정 보도 사용자 종합
394,20.0,0.3835,"혁신, 강조, 김, 교수, 위원장, 위원, 주제, 연구원, 원장, 포럼",블록체인 은행 디지털 강조 글로벌 세션 분과 자산 플랫폼 주장
395,9.0,0.3066,"센터, 클라우드, 창업, 교육, 스타트업, 스마트, 선정, 의료, 아이디어, 플랫폼",창업 신보 육성 스타트업 아이디어 기술력 환전 앱 유치 비바리퍼블리카
396,20.0,0.4831,"혁신, 강조, 김, 교수, 위원장, 위원, 주제, 연구원, 원장, 포럼",블록체인 디지털 은행 글로벌 교수 강조 세상 분과 플랫폼 세션
397,31.0,0.394,"돈, 교수, 거, 얘기, 과거, 실제, 전문가, 인터넷, 결국, 고민",삶 질 지표 소득 측정 식 부 반영 자동차 보완
398,12.0,0.5519,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",은행 인터넷전문은행 대출 금리 영업 인터넷 뱅크 설립 케이 예금
399,1.0,0.4549,"중국, 위안, 알리바바, 알리페이, 위안화, 인민은행, 위챗, 텐센트, 홍콩, 금지",중국 알리페이 은행 휴대폰 디지털 법인 타임스 지급결제 납부 현지
400,19.0,0.2119,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",은행 점포 모바일 핀테크 스타벅스 뱅커 인력 설립 금융사 송금
401,16.0,0.4634,"송금, 환전, 계좌, 대금, 수수료, 금액, 외환, 소액, 충전, 외화",중국 은행 알리페이 스포츠서울 법인 휴대폰 현지 공식 모바일 물건
402,14.0,0.5382,"증권사, 증권, 회장, 자본, 허용, 협회, 펀드, 법인, 운용, 금",무역 펀드 운용 라임 자산 헤지 글로벌 설정 대출 기초
403,27.0,0.2931,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",신문 모바일 지급결제 웰 뜻 뱅킹 소셜 세상 기법 네트워크
404,12.0,0.7289,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",은행 대출 뱅크 케이 금리 인터넷전문은행 출범 평균 정기예금 아이
405,8.0,0.3225,"모바일, 대비, 신용, 감소, 평균, 금액, 체크카드, 건수, 액, 한국은행",중국 알리페이 은행 법인 모바일 소매 지급결제 전화 점유 최신
406,12.0,0.5846,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",은행 대출 금리 뱅크 인터넷전문은행 케이 수신 모바일 수수료 계좌
407,14.0,0.577,"증권사, 증권, 회장, 자본, 허용, 협회, 펀드, 법인, 운용, 금",무역 펀드 운용 라임 자산 헤지 글로벌 설정 대출 기초
408,14.0,0.7477,"증권사, 증권, 회장, 자본, 허용, 협회, 펀드, 법인, 운용, 금",은행 증권사 지급결제 허용 협회 금 협 회장 법 법인
409,14.0,0.518,"증권사, 증권, 회장, 자본, 허용, 협회, 펀드, 법인, 운용, 금",은행 증권사 외국환 환전 외화 매도 불편 대금 선물환 유학
410,14.0,0.7112,"증권사, 증권, 회장, 자본, 허용, 협회, 펀드, 법인, 운용, 금",증권사 은행 협 금 지급결제 외국환 환전 연합회 송금 법
411,14.0,0.4811,"증권사, 증권, 회장, 자본, 허용, 협회, 펀드, 법인, 운용, 금",은행 증권사 외국환 환전 외화 매도 불편 대금 선물환 유학
412,14.0,0.6861,"증권사, 증권, 회장, 자본, 허용, 협회, 펀드, 법인, 운용, 금",증권사 은행 지급결제 법인 허용 자본 금융위 증권 돈 저축
413,13.0,0.3033,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",롯데 지수 파운드리 듀레이션 부채 하락 의무 보험 분할 공약
414,31.0,0.4041,"돈, 교수, 거, 얘기, 과거, 실제, 전문가, 인터넷, 결국, 고민",중국 위안 스마트폰 얘기 휴대폰 결국 주변 원형 신용 번호
415,33.0,0.2695,"네이버, 카카오페이, 카카오, 페이, 플랫폼, 인수, 진출, 네이버파이낸셜, 자회사, 계열사",프로 은행 회장 대부 인수 저축 증권 부업 베스트 철수
416,3.0,0.7112,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 컨소시엄 하이퍼레저 삼성 중국 신문 글로벌 은행 디지털 모건
417,27.0,0.2693,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",비트코인 점포 카메라 도쿄 빅 리크루트 스타일 편중 이자이 김동욱
418,12.0,0.6238,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",카카오뱅크 송금 은행 대출 신용 수수료 증자 대주주 카카오 내년
419,10.0,0.2819,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",카드 가맹점 직불 수수료 결제망 케이 인터넷전문은행 카카오뱅크 카드사 뱅크
420,12.0,0.7028,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",은행 카카오뱅크 대출 저축 인터넷전문은행 송금 카카오톡 등급 뱅크 신용
421,18.0,0.3513,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",분산원장기술 가상통화 분산원장 컨소시엄 비트코인 권한 글로벌 원장 제약 지급결제
422,12.0,0.3954,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",이날 카카오뱅크 전날 은행 상승 뱅크 케이 영업 콜 사흘
423,12.0,0.6916,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",카카오뱅크 인터넷전문은행 대출 은행 영업 뱅크 케이 금리 인터넷 상반기
424,12.0,0.4892,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",카카오뱅크 은행 영업 계획 인터넷전문은행 본인 자산 금융위 디지털 혁신
425,12.0,0.3986,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",은행 뱅크 지분 주가 지배 자본 한계 증권 출범 인기
426,12.0,0.5926,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",카카오뱅크 금리 은행 혁신 계획 신용 수수료 대출 카카오 모바일
427,12.0,0.5847,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",은행 카카오뱅크 모바일 계획 뱅크 본인 방침 개설 케이 신용
428,12.0,0.3822,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",카카오뱅크 인터넷전문은행 준비 본인 예정 은행 영업 전산 개시 경영
429,12.0,0.5396,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",카카오뱅크 은행 금리 혁신 신용 계획 카드 영업 송금 대출
430,28.0,0.5398,"글로벌, 리플, 비자, 페이팔, 송금, 페이스북, 스타트업, 유럽, 플랫폼, 인수",비자 페이팔 아태 카드 송금 예정 실시간 가맹점 계좌 양사
431,31.0,0.2438,"돈, 교수, 거, 얘기, 과거, 실제, 전문가, 인터넷, 결국, 고민",은행 지점 보험 핀테크 블록체인 모바일 브렛 전문가 경험 기계
432,27.0,0.5119,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",할인 예약 카드 마스터 호텔 닷컴 연말 입력 해외여행 노컷뉴스
433,10.0,0.7225,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 카드 인하 가맹점 공약 부담 영세가맹점 반영 산정 자영업자
434,12.0,0.5106,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",뱅크 케이 대출 은행 신용 카드 모바일 앱 금리 개설
435,12.0,0.4982,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",뱅크 인터넷전문은행 은행 재팬 설립 특화 성공 헬로 출범 모바일
436,9.0,0.4209,"센터, 클라우드, 창업, 교육, 스타트업, 스마트, 선정, 의료, 아이디어, 플랫폼",삼성 혁명 배터리 삼성전자 빅스비 음성 갤럭시 빅데이터 블록체인 전기차
437,28.0,0.3581,"글로벌, 리플, 비자, 페이팔, 송금, 페이스북, 스타트업, 유럽, 플랫폼, 인수",액 시즈 핀테크 소셜 밋 자회사 딩 렌 주력 엔
438,12.0,0.4225,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",은행 인터넷 동아일보 혁명 완화 야당 한도 출범 공식 은행법
439,27.0,0.2832,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",위챗 앱 중국 모바일 페이 호출 메신저 스마트폰 일상 소비
440,3.0,0.6864,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 디지털 현대 글로벌 유통 이상일 삼성 데일리 물류 계획
441,27.0,0.5682,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",카드사 페이 모바일 카드 삼성 지급결제 플랫폼 오프라인 진출 수수료
442,3.0,0.8998,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 지급결제 신분증 보안 서버 문성필 출원 플랫폼 전재
443,3.0,0.737,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 인증 삼성 휴사 넥스 플랫폼 삼성카드 신분증 레저 보안
444,2.0,0.473,"협력사, 대금, 대출, 보증, 상생, 공감, 언론, 담보, 플러스, 신용",한양 협력사 협 약식 동반성장 자문 수평 체결 신문 파트너십
445,12.0,0.4479,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",뱅크 카카오뱅크 케이 은행 송금 금리 계좌 혁신 앱 금액
446,19.0,0.305,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",은행 핀테크 혁신 스타트업 디지털 블록체인 인수 데이터 자본 글로벌
447,28.0,0.3155,"글로벌, 리플, 비자, 페이팔, 송금, 페이스북, 스타트업, 유럽, 플랫폼, 인수",앱 송금 페이스북 메신저 돈 선물 페이팔 자회사 P2P 방성훈
448,25.0,0.347,"온라인, 쇼핑몰, 유통, 롯데, 판매, 쇼핑, 아마존, 오픈마켓, 커머스, 오프라인",중고 에스크로 딜리온 앱 등록 대금 예치 회원 스탠드 금융감독원
449,16.0,0.6008,"송금, 환전, 계좌, 대금, 수수료, 금액, 외환, 소액, 충전, 외화",송금 방성훈 페이스북 요청 신용카드 돈 금액 종합 현지 미디어
450,25.0,0.4321,"온라인, 쇼핑몰, 유통, 롯데, 판매, 쇼핑, 아마존, 오픈마켓, 커머스, 오프라인",중고 오픈마켓 회원 판매자 수수료 법 본격 책임 사이트 플랫
451,12.0,0.6496,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",은행 뱅크 인터넷 전문 케이 카카오뱅크 영업 송금 금리 계좌
452,21.0,0.7126,"채용, 직원, 인력, 경영, 회장, 은행장, 행장, 이사, 인사, 전문",직급 전문가 채용 경력 모형 지급결제 전문 선발 변호사 한국은행
453,21.0,0.6737,"채용, 직원, 인력, 경영, 회장, 은행장, 행장, 이사, 인사, 전문",모형 채용 전문가 리스크 한국은행 학위 경력 소지자 담당 국장
454,9.0,0.2869,"센터, 클라우드, 창업, 교육, 스타트업, 스마트, 선정, 의료, 아이디어, 플랫폼",핀테크 자본 대학 협의회 아시아 스마트 센터 학습 위원회 박미
455,2.0,0.4794,"협력사, 대금, 대출, 보증, 상생, 공감, 언론, 담보, 플러스, 신용",한양 협 협력사 약식 동반성장 파트너십 공정 체결 우수 수평
456,19.0,0.446,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",카드 모바일 디지털 출시 지급결제 발급 신청 부 빅데이터 디지털금융
457,12.0,0.2294,"대출, 토스, 보험, 뱅크, 카카오뱅크, 금리, 인터넷, 인터넷전문은행, 신용, 케이",뱅크 라쿠텐 인터넷전문은행 은행 신용 황유진 설립 인증 무단 뒷받침
458,27.0,0.3745,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",페이 코 모바일 가맹점 마케팅 플랫폼 오프라인 데이터 연훈 멤버십
459,3.0,0.8349,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 플랫폼 신분증 인증 넥스 실시간 넥 공개 이날
460,3.0,0.7965,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 전담 플랫폼 아이 허가 문서 원장 유통 물류
461,3.0,0.9457,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 인증 지급결제 넥 보안 신분증 서버 해킹 보관 삼성
462,3.0,0.9676,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 인증 신분증 지급결제 플랫폼 넥스 보안 레저 접목
463,3.0,0.7906,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 인증 삼성 디지털 물류 아이디 통신사 신문 혁명 레저
464,3.0,0.949,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 인증 아이 플랫폼 넥스 신분증 지급결제 레저 포인트
465,3.0,0.9736,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",삼성 인증 블록체인 보안 디지털 넥 스렛 지급결제 타임스 넥스
466,3.0,0.7867,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 플랫폼 넥 디지털 인증 지급결제 레저 넥스 신분증
467,3.0,0.8159,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 인증 레저 넥스 대체 디지털 상무 넥 플랫폼
468,3.0,0.5117,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 포럼 오픈 삼성 표준 데이터 디지털 전력 시범 한국인터넷진흥원
469,3.0,0.8977,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 인증 저장 넥 신분증 넥스 인공지능 생체 삼성카드
470,25.0,0.4263,"온라인, 쇼핑몰, 유통, 롯데, 판매, 쇼핑, 아마존, 오픈마켓, 커머스, 오프라인",아마존 물류 로봇 베조스 우주 파워 성공 플러그 상거래 연료전지
471,3.0,0.6992,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 보안 수수료 송금 넥 해킹 인증 지난달 삼성 은행
472,3.0,0.933,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 플랫폼 오픈 보안 상무 신분증 소스 지급결제 포인트
473,26.0,0.4151,"오픈뱅킹, 계좌, 보안, 오픈, 금융결제원, 조회, 이체, 데일리, 앱, 뱅킹",카카오뱅크 테스트 임직원 점검 베타 전산망 금융결제원 영업 한국은행 전산
474,3.0,0.8592,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 회원 사 글로벌 기술력 디지털 역량 넥스 레저
475,3.0,0.7815,"블록체인, 인증, 삼성, 플랫폼, 보안, 글로벌, 네트워크, 물류, 스마트, 분산",블록체인 삼성 글로벌 디지털 역량 넥 플랫폼 회원 사 이유미
